LONG,LAT,Elevation,AAP,RiverDIST,FaultDIST,SlopePercent,SlopeDegrees,Landslide,SUB_Basin_ ,SUB_Basin_Ararat,SUB_Basin_Aras 2,SUB_Basin_Atrak Delta,SUB_Basin_Babol,SUB_Basin_Bampur,SUB_Basin_Chalus,SUB_Basin_Dalaki,SUB_Basin_Dasht-e Kavir,SUB_Basin_Dez,SUB_Basin_Diyala,SUB_Basin_Gamasb,SUB_Basin_Gorgan,SUB_Basin_Hableh Rud,SUB_Basin_Haj Ali Gholi Salt Lake,SUB_Basin_Halil Rud,SUB_Basin_Haraz,SUB_Basin_Iran Southern Coast,SUB_Basin_Jaghin,SUB_Basin_Jajrood,SUB_Basin_Kara-Kum Desert,SUB_Basin_Karaj,SUB_Basin_Karasu,SUB_Basin_Karkheh,SUB_Basin_Karun,SUB_Basin_Kavir-o Namak,SUB_Basin_Kor,SUB_Basin_Lake Orumieh,SUB_Basin_Lenkeran,SUB_Basin_Lesser Zab,SUB_Basin_Mand,SUB_Basin_Marun,SUB_Basin_Masileh,SUB_Basin_Mehran,SUB_Basin_Nahr at Tib,SUB_Basin_Nahrawan Canal,SUB_Basin_Nakhchivan Reservoir,SUB_Basin_Namakzar-e Shahdad,SUB_Basin_Neka,SUB_Basin_Neyriz Lake,SUB_Basin_Qarabaq,SUB_Basin_Qarasu,SUB_Basin_Qezel Owzan,SUB_Basin_Rakshan,SUB_Basin_Rud-e Atrak,SUB_Basin_Rudan,SUB_Basin_Safid Rud,SUB_Basin_Safid Rud Delta,SUB_Basin_Se Hezar,SUB_Basin_Shadkam,SUB_Basin_Shoor,SUB_Basin_Shur,SUB_Basin_Shur Ab,SUB_Basin_Simineh Rud,SUB_Basin_Sumbar,SUB_Basin_Tajan,SUB_Basin_Talar,SUB_Basin_Talkheh Rud,SUB_Basin_Tedzhen,SUB_Basin_Upper Hari Rod,SUB_Basin_Vilascay / Lankaran / Tangarud,SUB_Basin_Zal,SUB_Basin_Zarineh Rud,SUB_Basin_Zayandeh Rud,SUB_Basin_Zohreh,Landuse_Type_ ,Landuse_Type_agri,Landuse_Type_bagh/grazing area,Landuse_Type_bareland,Landuse_Type_denseforest,Landuse_Type_dryfarming,Landuse_Type_follow,Landuse_Type_goodrange,Landuse_Type_lowforest,Landuse_Type_masil,Landuse_Type_mix(agri_X),Landuse_Type_mix(agri_bagh),Landuse_Type_mix(agri_dryfarming),Landuse_Type_mix(agri_follow),Landuse_Type_mix(bagh_X),Landuse_Type_mix(bareland_x),Landuse_Type_mix(denseforest_x),Landuse_Type_mix(dryfarming_x),Landuse_Type_mix(follow_x),Landuse_Type_mix(goodrang_x),Landuse_Type_mix(lowforest_x),Landuse_Type_mix(modforest_x),Landuse_Type_mix(modrange_x),Landuse_Type_mix(poorrange_x),Landuse_Type_mix(verylowforest_x),Landuse_Type_mix(woodland_x),Landuse_Type_modforest,Landuse_Type_modrange,Landuse_Type_poorrange,Landuse_Type_rock,Landuse_Type_saltland,Landuse_Type_urban,Landuse_Type_verylowforest,Landuse_Type_water,Landuse_Type_wetland1,Landuse_Type_woodland1,Landuse_Type_woodland2,GEO_UNIT_ ,GEO_UNIT_COm,GEO_UNIT_Cb,GEO_UNIT_Cl,GEO_UNIT_Cm,GEO_UNIT_Cz,GEO_UNIT_Czl,GEO_UNIT_DCkh,GEO_UNIT_Db,GEO_UNIT_Db.sh,GEO_UNIT_Dkh,GEO_UNIT_Dp,GEO_UNIT_E,GEO_UNIT_E1c,GEO_UNIT_E1f,GEO_UNIT_E1m,GEO_UNIT_E2-3f,GEO_UNIT_E2c,GEO_UNIT_E2f,GEO_UNIT_E2m,GEO_UNIT_E2s,GEO_UNIT_E3c,GEO_UNIT_E3m,GEO_UNIT_EMas-sb,GEO_UNIT_EOa-bv,GEO_UNIT_EOas-ja,GEO_UNIT_EOgy,GEO_UNIT_EOsa,GEO_UNIT_Ea.bvs,GEO_UNIT_Ea.bvt,GEO_UNIT_Eabvt,GEO_UNIT_Eav,GEO_UNIT_Eavt,GEO_UNIT_Ebv,GEO_UNIT_Ed.av,GEO_UNIT_Edavt,GEO_UNIT_Edsv,GEO_UNIT_Edt,GEO_UNIT_Edv,GEO_UNIT_Edvs,GEO_UNIT_Edvt,GEO_UNIT_Egr,GEO_UNIT_Eja,GEO_UNIT_Ek,GEO_UNIT_Ekgy,GEO_UNIT_Ekh,GEO_UNIT_Ekn,GEO_UNIT_Eksh,GEO_UNIT_ElPE-Eh,GEO_UNIT_JKbl,GEO_UNIT_JKkgp,GEO_UNIT_JKsj,GEO_UNIT_Jch,GEO_UNIT_Jd,GEO_UNIT_Jel,GEO_UNIT_Jh,GEO_UNIT_Jk,GEO_UNIT_Jl,GEO_UNIT_Jmz,GEO_UNIT_Jph,GEO_UNIT_Jsc,GEO_UNIT_Jsh.ls,GEO_UNIT_Judi,GEO_UNIT_Jugn,GEO_UNIT_Jugr,GEO_UNIT_K,GEO_UNIT_K1-2lm,GEO_UNIT_K1a.bv,GEO_UNIT_K1bl,GEO_UNIT_K1c,GEO_UNIT_K1l,GEO_UNIT_K2c,GEO_UNIT_K2l1,GEO_UNIT_K2l2,"GEO_UNIT_K2m,1","GEO_UNIT_K2sh,m",GEO_UNIT_KEpd-g,GEO_UNIT_KEpd-gu,GEO_UNIT_KPAavs,GEO_UNIT_KPeam,GEO_UNIT_KPef,GEO_UNIT_KPegr-di,GEO_UNIT_Kab,GEO_UNIT_Kad,GEO_UNIT_Kat,GEO_UNIT_Kbgp,GEO_UNIT_Kbv,GEO_UNIT_Kbvt,GEO_UNIT_Kfsh,GEO_UNIT_Kgr,GEO_UNIT_Kgu,GEO_UNIT_Kk,GEO_UNIT_Kl,GEO_UNIT_Klsm,GEO_UNIT_Klsol,GEO_UNIT_Knl,GEO_UNIT_Knz,GEO_UNIT_Ksn,GEO_UNIT_Ksr,GEO_UNIT_Ktb,GEO_UNIT_Ktl,GEO_UNIT_Ktr,GEO_UNIT_Ktzl,GEO_UNIT_Ku,GEO_UNIT_Kuft,GEO_UNIT_Kupl,GEO_UNIT_Kus,GEO_UNIT_Kussh,GEO_UNIT_MPa.bvt,GEO_UNIT_MPlfgp,GEO_UNIT_Ma.bv,GEO_UNIT_Mc,GEO_UNIT_Md.av,GEO_UNIT_Mlgs,GEO_UNIT_Mlmmi,"GEO_UNIT_Mm,s,l",GEO_UNIT_Mms,GEO_UNIT_MuPlaj,GEO_UNIT_Mur,GEO_UNIT_Murc,GEO_UNIT_Murm,GEO_UNIT_Murmg,GEO_UNIT_OMa.bv,GEO_UNIT_OMas,GEO_UNIT_OMat,GEO_UNIT_OMav,GEO_UNIT_OMc,GEO_UNIT_OMd.av,GEO_UNIT_OMf,GEO_UNIT_OMgr,GEO_UNIT_OMml,GEO_UNIT_OMq,GEO_UNIT_OMql,GEO_UNIT_OMr,GEO_UNIT_OMrb,GEO_UNIT_OMz1,GEO_UNIT_OMz2,GEO_UNIT_OMz3,GEO_UNIT_Odi,GEO_UNIT_Odi-gb,GEO_UNIT_Ogb,GEO_UNIT_Ogr-di,"GEO_UNIT_Olc,s",GEO_UNIT_Olcs,"GEO_UNIT_Olm,s,c",GEO_UNIT_P,GEO_UNIT_PAEav,GEO_UNIT_PAgr-di,GEO_UNIT_PLd.av,GEO_UNIT_PLgr,GEO_UNIT_PZ1a.bv,GEO_UNIT_Pd,GEO_UNIT_Pda,GEO_UNIT_PeEck,GEO_UNIT_PeEf,GEO_UNIT_PeEm,GEO_UNIT_PeEpd,GEO_UNIT_Pec,GEO_UNIT_Pel,GEO_UNIT_Peps,GEO_UNIT_Pgkc,GEO_UNIT_Pj,GEO_UNIT_PlQc,GEO_UNIT_Plav,GEO_UNIT_Plbk,GEO_UNIT_Plc,GEO_UNIT_Pld.asv,GEO_UNIT_Pld.avs,GEO_UNIT_Plmb1,GEO_UNIT_Plms,GEO_UNIT_Pr,GEO_UNIT_Pz,GEO_UNIT_Pz2mt2,GEO_UNIT_Pzkb,GEO_UNIT_Qa.bv,GEO_UNIT_Qabv,GEO_UNIT_Qabvs,GEO_UNIT_Qal,GEO_UNIT_Qbv,GEO_UNIT_Qcf,GEO_UNIT_Qft1,GEO_UNIT_Qft2,GEO_UNIT_Qm,"GEO_UNIT_Qs,d",GEO_UNIT_Qsf,GEO_UNIT_Qsw,GEO_UNIT_Qtr,GEO_UNIT_Qvc,GEO_UNIT_TRJs,GEO_UNIT_TRJvm,GEO_UNIT_TRKubl,GEO_UNIT_TRKurl,GEO_UNIT_TRe,GEO_UNIT_TRe1,GEO_UNIT_TRjs,GEO_UNIT_TRkk-nz,GEO_UNIT_TRn,GEO_UNIT_TRsh,GEO_UNIT_am,GEO_UNIT_di-gb,GEO_UNIT_gb,GEO_UNIT_h,GEO_UNIT_mb,GEO_UNIT_om1,GEO_UNIT_pC-C,GEO_UNIT_pC-Cs,GEO_UNIT_pCgr,GEO_UNIT_pCk,GEO_UNIT_pCmt1,GEO_UNIT_pCmt2,GEO_UNIT_pCr,GEO_UNIT_pCrr,GEO_UNIT_pd,GEO_UNIT_pgr,GEO_UNIT_sp,GEO_UNIT_sr,GEO_UNIT_tm,Climate_Type_ ,Climate_Type_A-C-VW,Climate_Type_A-C-W,Climate_Type_A-K-W,Climate_Type_A-M-VW,Climate_Type_H-C-W,Climate_Type_H-K-W,Climate_Type_PH-C-W,Climate_Type_SA-C-VW,Climate_Type_SA-C-W,Climate_Type_SA-K-M,Climate_Type_SA-K-W,Climate_Type_SH-C-W,Climate_Type_SH-K-M,Climate_Type_SH-K-W
54.31853117274149,36.76003442885043,295.81582095306464,146,1115.842133,6168.718551,4.442838019470101,4.5389547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54.31321685711723,36.745067657011276,381.96207393017426,146,1028.657209,6243.116691,7.8002147452958175,4.5699301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54.36334600859466,36.807445226510694,162.57038247425314,146,24.935765,8800.57292,4.469320064809361,3.3150558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.494165287727306,37.22352258972741,403.43445258495865,126,767.5473755,3570.267251,16.436062579184913,10.379777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.5250239978788,37.252756371486015,863.8034502846033,158,1822.519474,2353.985868,27.881668357464903,22.6970272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.493826898518826,37.241434495309356,416.61602605671976,126,767.5473755,3570.267251,17.613339511956376,10.379777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.07968063792567,36.91896169723105,1489.8081781760764,132,1219.435752,5134.390881,18.755249462113852,13.0639219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55.2250235737336,37.09738149448346,204.39161220609998,126,90.96586684,2376.302058,9.13764720928977,8.3437262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.193139118218134,37.02579826833193,357.6291309960052,126,4982.792961,1814.976975,5.003223426788637,3.4063587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56.296871376615854,37.96267019345012,547.9057426569108,162,582.3618443,3760.195645,3.0292247839740116,2.6762683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54.954045223305805,36.82561971488984,897.1878270229082,138,1089.445342,2877.450988,54.60268798083248,35.0101891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54.83953092643403,36.804282537258075,1104.4073620491645,138,902.4379367,213.093133,49.41535721108404,31.2314091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
